q1,q2,q3,ppincimp,insured,ppeducat
4,22,19,17,1,1
1,10,15,19,0,2
1,6,1,7,0,2
1,20,22,6,0,3
2,30,19,1,0,4
1,18,23,1,1,3
5,18,23,14,0,3
4,1,7,21,1,3
3,7,25,3,1,1
2,13,19,18,0,4
3,8,14,4,0,3
3,25,12,14,1,2
3,1,2,8,1,4
3,17,24,10,1,4
4,0,5,5,0,2
5,13,18,5,1,2
4,1,24,11,1,4
3,10,13,9,1,1
4,15,19,20,1,3
4,14,28,4,0,1
1,28,25,14,1,3
4,9,15,7,0,1
1,9,14,17,1,3
1,6,29,21,0,2
1,17,16,17,1,1
4,3,7,8,0,2
3,1,4,6,1,2
4,0,2,3,1,4
2,0,25,16,1,3
1,24,26,8,0,3
3,1,17,12,1,3
2,7,11,18,1,3
3,4,16,12,1,1
1,11,10,7,1,4
5,27,22,12,1,2
3,10,8,16,0,1
1,27,28,14,1,3
4,4,14,9,1,4
5,10,23,19,0,4
4,9,27,17,1,4
2,28,1,6,0,1
1,21,0,21,0,4
3,27,28,5,1,3
3,12,0,11,0,3
1,20,7,7,1,2
2,7,1,11,1,3
5,6,21,7,1,2
2,15,9,16,1,4
3,10,0,12,0,1
4,30,11,12,1,2
1,19,11,11,1,4
1,5,2,7,0,4
4,19,25,17,0,1
1,22,26,8,0,2
1,22,8,4,0,3
4,21,20,20,0,3
4,11,20,16,0,1
3,21,26,8,1,3
2,0,0,20,1,1
1,4,19,5,0,2
2,26,27,8,1,4
2,29,12,3,1,3
1,22,19,17,0,2
1,18,25,20,1,4
4,27,25,21,1,4
5,8,29,2,1,2
4,15,19,8,0,3
3,22,13,6,0,3
2,23,10,3,1,4
5,9,1,2,1,2
4,4,11,4,1,4
1,5,29,6,0,4
1,20,29,4,0,2
2,5,2,2,1,3
2,20,9,6,0,1
5,0,15,6,0,4
3,8,4,11,1,1
5,14,28,20,1,4
5,4,30,18,0,3
1,12,4,12,0,2
5,8,17,20,0,4
3,10,21,20,0,2
2,7,3,21,0,1
5,5,0,18,1,2
4,20,29,20,0,1
2,5,25,1,1,3
1,12,29,9,1,2
4,28,12,6,0,3
2,12,23,20,1,1
1,26,6,10,0,2
3,2,29,19,0,3
3,22,14,1,0,4
3,24,27,11,1,3
1,15,25,1,1,1
3,21,22,19,1,4
1,15,24,18,1,1
5,5,18,5,1,4
2,10,6,11,1,4
2,6,8,13,1,3
4,21,21,15,0,1
5,7,14,7,1,2
1,15,3,13,0,3
1,0,9,11,0,2
5,0,27,4,0,2
2,4,9,21,0,2
3,22,0,20,1,2
3,12,30,17,1,3
5,8,23,7,0,4
4,13,12,14,1,1
5,3,20,5,1,3
3,15,8,7,0,3
3,3,16,10,0,1
4,19,1,8,1,4
4,26,25,19,1,2
5,28,28,5,0,4
1,24,28,21,1,2
2,14,2,21,1,3
2,23,5,21,1,3
3,9,26,20,0,3
5,19,30,14,1,3
3,0,19,14,0,4
2,19,29,6,0,4
4,3,22,4,0,4
3,8,12,7,1,3
5,16,14,7,1,4
2,16,17,4,1,1
3,24,1,12,1,1
3,22,7,17,1,1
2,16,14,10,0,2
5,7,20,21,0,2
1,5,26,1,0,3
3,19,8,21,1,1
3,18,15,13,0,1
2,3,6,12,0,4
4,27,4,9,1,1
5,4,21,3,0,2
2,9,8,10,0,2
3,14,4,19,0,4
1,19,6,3,0,3
1,12,19,8,1,2
5,2,8,6,0,2
4,22,16,20,1,4
3,10,23,12,0,2
1,3,16,19,0,2
5,26,0,8,1,4
1,18,2,7,0,3
3,29,22,16,0,4
3,15,3,7,0,4
1,21,17,3,1,4
3,19,0,20,1,3
5,9,4,16,1,3
1,2,29,13,0,3
4,0,3,8,1,4
3,11,24,21,0,2
3,2,24,17,1,1
1,17,14,20,1,1
1,6,11,12,1,1
2,2,5,17,0,3
2,15,19,2,0,3
3,21,26,10,0,4
2,25,2,4,1,4
5,3,27,9,1,4
3,3,4,12,1,1
2,1,2,20,1,4
1,30,16,8,1,1
3,5,2,18,1,1
3,5,23,4,1,3
3,9,4,6,0,4
4,9,8,10,1,2
2,26,10,1,0,4
4,12,8,6,1,4
1,27,24,8,1,1
4,1,0,8,1,4
2,1,13,6,0,4
3,12,12,1,0,2
2,23,14,3,0,2
1,14,26,14,1,1
3,13,1,2,0,3
2,1,0,12,1,1
1,22,13,19,0,3
3,18,24,3,0,4
2,17,16,14,1,3
2,1,5,5,1,2
1,9,24,9,0,4
3,13,17,4,0,4
1,11,3,5,0,4
2,0,6,5,0,4
2,13,10,12,0,4
4,20,24,11,0,4
3,27,14,3,1,4
3,27,7,18,0,3
4,24,8,2,0,4
4,28,2,13,1,3
3,1,3,8,1,4
5,5,0,5,0,4
4,3,4,19,0,1
2,3,15,12,0,2
3,19,28,13,1,2
3,1,7,8,0,2
3,0,29,10,0,1
2,6,26,9,1,2
4,15,9,15,1,2
4,22,27,20,1,2
5,2,26,12,0,2
1,3,3,2,0,1
5,9,10,17,0,1
2,4,0,6,1,1
4,16,7,20,0,4
5,13,10,12,0,4
4,13,16,4,1,1
1,7,3,18,1,3
3,14,13,17,1,1
4,18,18,9,1,3
2,7,9,5,1,4
4,27,0,3,1,2
1,26,11,12,0,3
3,15,11,13,0,3
4,24,8,18,1,4
4,15,9,2,1,3
3,1,7,3,1,4
3,22,30,1,1,1
2,3,8,15,0,3
2,0,11,8,1,4
1,23,6,3,1,3
1,17,23,10,1,2
5,28,11,5,0,2
3,3,13,17,1,4
5,29,11,16,0,2
5,2,5,16,1,4
4,3,30,14,0,4
1,16,9,11,0,1
3,6,9,17,1,4
3,16,5,18,1,4
3,12,3,9,1,1
4,3,6,16,1,1
1,29,10,18,0,3
1,30,9,16,1,3
2,19,3,17,0,3
3,12,3,4,0,4
3,22,16,6,1,2
3,3,23,10,0,2
3,8,12,8,1,4
5,25,16,11,1,4
4,2,23,2,1,3
4,30,6,4,1,1
4,1,7,7,1,4
4,26,5,5,0,1
1,6,13,4,1,3
2,13,9,12,0,4
2,11,6,13,1,1
1,2,24,13,1,3
2,11,9,16,0,1
4,12,4,17,1,2
2,2,6,15,1,3
4,20,2,1,1,1
3,20,13,4,0,4
5,29,17,9,0,1
4,6,14,2,0,4
3,19,23,9,1,2
4,24,5,15,1,3
4,17,2,9,1,2
5,23,21,1,1,4
4,28,20,19,0,3
4,22,6,2,0,2
1,12,8,4,0,2
2,14,18,19,1,2
5,9,7,8,1,4
3,0,8,6,0,4
4,12,29,4,1,1
2,14,6,20,0,3
1,2,3,14,0,4
5,7,27,9,1,1
2,1,6,6,0,3
4,27,2,15,0,2
1,18,29,6,0,2
3,1,0,21,1,4
3,22,16,1,1,1
1,0,6,14,1,3
5,3,21,7,1,3
4,3,9,10,0,3
4,27,15,15,0,1
3,15,10,17,0,2
4,0,14,6,0,3
3,18,6,3,1,2
2,15,29,9,0,3
4,1,29,6,0,1
1,29,0,3,0,1
5,15,24,12,0,2
3,23,28,5,1,4
2,5,11,6,0,2
1,24,17,17,0,2
3,13,13,9,1,1
4,15,2,15,0,2
3,26,20,9,1,1
4,6,5,3,1,2
3,18,3,18,1,1
4,0,7,6,1,3
3,0,13,7,1,2
2,17,5,17,0,1
5,9,22,18,0,2
4,0,3,11,0,1
3,0,4,8,0,3
3,9,7,7,0,1
2,29,30,3,1,2
1,3,5,6,0,4
1,16,14,3,0,1
4,6,20,7,0,1
1,25,9,1,1,1
5,5,10,13,1,1
4,1,3,12,1,4
3,1,7,7,1,2
2,7,23,9,0,2
4,17,18,8,0,2
5,1,12,7,0,1
2,20,14,18,0,4
4,0,7,11,0,2
2,27,23,13,1,4
2,1,28,16,0,4
4,18,0,14,0,4
2,1,0,3,0,4
1,30,18,13,1,1
5,0,13,15,1,3
1,10,26,8,0,2
1,22,0,17,0,4
5,8,1,20,1,3
1,21,15,11,1,2
5,7,13,8,1,2
1,11,30,17,0,4
2,1,5,8,1,3
4,11,15,8,0,4
3,27,16,2,0,4
3,10,6,14,0,2
3,9,27,8,1,1
1,21,11,8,0,2
2,15,17,12,1,4
2,16,29,9,1,3
5,28,15,13,0,3
1,22,23,7,0,4
2,14,4,11,0,1
4,27,2,19,1,1
1,6,20,5,1,4
1,14,4,8,0,1
5,14,4,5,0,2
5,24,8,21,1,4
5,5,21,11,0,1
5,24,5,6,0,2
2,1,13,6,0,2
4,1,2,8,1,4
2,7,4,6,1,3
3,22,5,6,0,2
3,19,4,13,1,4
1,8,21,16,1,2
4,20,15,21,0,2
1,21,24,8,1,2
2,5,10,19,1,4
4,29,1,19,0,1
3,27,22,20,1,3
3,3,27,11,0,2
5,22,25,5,1,2
3,14,7,14,1,2
1,16,20,3,1,2
2,10,24,3,1,3
5,4,22,7,0,1
1,3,21,13,1,2
3,11,3,8,0,1
5,24,30,15,0,4
3,30,19,14,0,1
4,18,26,12,1,3
4,1,8,7,0,2
2,21,20,6,1,1
4,5,4,10,0,1
5,26,24,21,1,4
1,1,7,20,0,1
1,22,16,5,1,4
3,24,17,19,1,3
2,18,24,8,1,2
3,24,23,5,0,4
2,14,15,19,0,1
1,17,12,15,1,4
5,15,2,19,1,3
5,24,25,20,0,2
2,6,22,5,1,2
3,11,6,19,0,1
1,21,4,19,0,4
1,5,4,7,1,4
4,20,19,16,0,4
1,30,0,21,1,2
5,14,11,6,0,2
4,4,18,16,0,3
4,20,7,1,0,3
3,5,16,5,1,1
3,0,0,8,1,3
2,10,7,10,1,4
4,12,26,13,1,4
1,16,3,2,1,4
3,30,22,1,0,4
3,25,9,2,0,1
1,3,24,17,1,2
1,22,23,14,0,1
1,13,2,9,0,1
5,10,1,2,1,1
1,15,26,12,0,2
3,10,22,17,0,4
3,1,9,16,1,4
3,22,10,12,1,2
5,26,1,15,1,3
2,0,5,5,1,4
3,22,21,1,0,2
5,9,15,14,0,3
5,2,22,2,1,4
5,7,16,19,0,4
5,1,24,16,1,1
2,8,4,8,0,3
1,7,15,17,1,4
1,6,7,21,0,3
1,17,20,10,1,2
3,26,2,5,0,3
3,18,15,9,1,1
4,9,11,2,0,1
3,0,16,6,0,4
2,1,3,8,1,4
4,5,7,18,1,1
3,20,0,4,1,3
1,4,27,9,1,2
3,19,26,13,0,2
1,24,8,15,1,3
1,23,18,12,0,2
4,16,12,6,1,4
2,13,26,12,0,2
5,2,27,8,0,4
1,22,27,10,1,4
2,1,4,2,0,1
5,13,0,9,1,1
1,15,5,21,0,4
2,1,0,8,1,4
3,25,10,20,1,3
5,28,0,21,1,4
4,7,13,2,0,3
1,13,1,10,0,4
3,4,1,3,0,3
1,9,28,15,1,3
2,1,6,3,0,4
3,2,13,19,0,4
1,15,2,5,0,1
1,8,12,4,0,1
5,15,18,8,0,1
2,26,2,20,0,3
3,23,2,1,1,3
5,27,14,12,0,4
3,1,2,21,1,4
3,13,29,18,0,4
1,3,18,7,1,4
1,24,23,17,1,3
5,18,14,12,0,1
1,15,25,14,1,4
3,13,24,12,0,1
4,19,7,11,1,4
4,24,20,8,0,3
3,7,3,19,1,2
2,19,4,13,1,4
5,14,4,5,0,3
4,22,3,16,1,4
2,0,8,4,0,2
5,7,21,18,0,4
5,14,20,21,0,3
5,21,29,18,0,2
2,26,12,17,0,3
4,9,7,3,1,4
1,23,13,15,0,2
5,19,17,1,0,1
4,29,9,5,1,2
5,27,1,17,1,3
4,1,11,7,1,4
2,7,5,5,0,2
5,12,2,5,0,1
3,18,4,4,1,3
5,27,6,21,0,1
1,30,18,9,0,4
2,12,15,3,0,3
1,8,28,7,1,3
4,28,6,18,0,2
5,15,20,2,1,4
4,1,3,4,1,2
3,21,18,1,0,1
2,27,13,11,0,4
3,30,23,15,0,4
5,5,25,13,0,3
2,8,11,14,1,3
2,1,14,6,1,4
2,26,1,1,0,4
5,22,20,18,0,2
1,26,8,20,1,1
2,9,3,20,0,2
2,1,4,21,1,4
2,18,29,8,1,4
4,5,5,15,1,2
2,19,2,1,0,3
2,30,17,4,0,4
2,23,5,4,0,3
3,27,24,13,1,4
2,4,27,14,1,3
4,19,3,3,1,1
3,24,11,21,1,4
2,1,3,8,1,4
3,15,14,5,1,1
4,4,4,15,1,1
3,29,21,13,0,3
3,0,5,3,1,2
3,29,10,21,1,4
2,12,8,1,1,2
3,30,19,9,0,1
1,4,4,9,0,4
4,25,1,13,0,1
