q1,q2,q3,ppincimp,insured,ppeducat
1,2,6,15,0,2
4,17,21,15,1,4
1,13,4,4,0,1
2,16,21,5,0,3
5,30,24,11,1,4
5,1,28,18,0,4
2,0,21,8,0,3
2,23,23,8,0,4
1,13,7,2,1,4
2,23,5,6,1,3
3,29,7,6,1,4
5,12,2,4,0,4
2,12,15,15,1,4
4,21,14,2,1,1
3,1,12,18,1,4
2,18,2,4,1,2
1,8,24,15,1,1
5,14,8,14,0,2
2,8,15,6,1,2
4,23,1,13,0,3
1,1,17,18,0,4
4,17,18,18,1,4
4,9,7,5,1,3
3,1,12,20,0,3
3,2,14,15,0,4
3,30,7,21,1,1
2,29,4,1,0,4
1,7,13,18,1,1
2,22,27,6,0,3
2,15,23,12,1,4
2,30,30,8,0,2
1,26,11,9,1,2
1,8,29,20,0,2
2,26,1,12,0,3
3,19,10,21,0,4
1,7,0,3,0,4
3,15,12,19,1,3
1,30,1,16,1,3
1,0,12,4,0,4
3,18,0,17,1,4
5,19,25,18,1,2
2,1,19,5,0,2
1,7,22,19,0,2
5,21,1,10,1,4
4,3,25,10,1,3
3,14,18,21,1,3
5,14,30,6,1,2
3,13,21,12,1,1
3,24,9,18,1,1
5,20,19,16,0,1
4,9,26,7,1,4
2,12,22,5,0,2
3,2,9,3,0,4
1,16,8,19,1,4
2,7,25,20,1,3
1,21,17,12,0,2
2,6,8,21,1,4
3,22,2,11,1,1
5,19,29,9,1,3
1,17,6,5,1,2
2,28,9,1,0,3
2,15,10,7,1,3
3,13,5,14,0,4
2,0,19,1,0,1
5,10,8,1,1,3
3,7,16,8,1,2
5,20,21,16,1,4
5,15,18,11,1,1
3,13,4,1,1,1
4,20,6,13,0,1
5,13,29,16,1,1
4,8,9,3,0,2
2,1,9,6,0,4
4,10,21,4,1,2
3,23,8,16,1,4
5,2,13,16,0,2
4,28,16,4,1,3
2,13,22,6,1,4
5,26,11,1,1,3
2,11,25,4,1,3
3,28,10,1,0,2
3,18,29,3,1,1
1,18,12,1,1,1
4,1,13,19,0,4
4,1,6,20,0,2
2,13,23,21,0,4
3,10,21,2,1,2
5,16,25,12,1,1
4,28,2,18,1,1
1,14,23,12,1,1
4,0,14,1,1,2
1,29,9,3,0,2
2,24,29,12,0,2
1,10,9,10,0,4
2,24,4,18,1,4
2,26,27,3,0,3
1,12,20,5,1,2
3,1,20,11,0,2
3,24,11,20,1,1
2,28,4,20,0,4
1,8,9,1,1,1
1,1,14,19,0,4
2,1,11,18,0,4
1,1,24,5,1,1
2,12,11,11,1,1
2,27,6,16,1,1
4,29,16,18,1,4
2,20,28,12,1,4
3,25,30,4,1,2
4,18,8,17,0,1
4,4,13,11,1,2
2,11,15,3,1,4
4,19,29,9,1,2
2,25,21,9,0,2
4,14,12,14,1,2
2,7,9,15,1,2
1,4,10,4,1,1
3,18,7,7,0,2
1,1,20,14,1,2
5,26,9,13,1,1
1,5,24,13,1,1
3,21,11,21,1,3
5,13,13,6,0,4
2,27,5,18,0,2
5,23,26,7,0,1
4,10,16,5,0,1
5,9,18,4,0,2
2,21,26,7,0,3
3,30,4,4,0,1
4,28,15,7,0,1
4,14,26,17,0,1
4,16,24,19,1,2
3,1,14,19,1,2
3,27,3,8,0,3
5,20,27,1,0,4
3,21,17,15,1,1
3,12,10,3,0,4
4,26,30,7,0,3
3,12,2,8,0,4
1,18,30,14,1,3
3,14,16,3,1,4
1,10,5,19,0,3
1,29,7,17,1,1
4,1,12,21,0,4
5,1,6,16,1,4
5,9,15,14,0,4
4,5,21,16,1,3
4,25,9,15,1,3
2,21,22,11,1,1
1,14,19,3,1,4
4,6,0,6,0,4
2,10,7,19,0,3
5,17,18,17,1,3
3,3,26,16,0,3
1,28,24,10,1,2
3,10,6,19,0,1
4,9,15,21,0,2
4,3,3,20,1,2
1,30,15,21,0,3
3,13,14,8,0,4
1,28,28,8,1,3
5,4,14,7,1,3
3,2,16,3,1,3
3,28,30,19,0,3
5,6,25,17,1,2
1,8,29,4,1,2
4,19,12,5,1,4
4,6,4,20,0,3
3,0,26,10,1,3
5,1,10,6,0,4
3,26,20,14,1,3
2,30,3,15,1,3
5,23,27,3,0,4
5,17,14,5,0,2
1,1,13,19,1,2
5,15,6,16,1,1
2,0,12,21,0,1
5,11,28,8,1,4
5,24,23,9,1,3
5,19,25,9,0,3
2,13,14,15,1,4
5,12,21,18,0,3
4,5,10,5,0,1
5,29,30,18,0,3
4,19,15,2,0,3
5,27,18,3,1,4
1,28,3,18,1,3
2,15,27,18,0,4
5,7,21,8,0,4
1,0,17,3,1,1
2,20,18,16,0,1
1,28,5,13,1,3
4,1,16,21,0,3
3,19,3,12,1,1
2,25,2,19,1,3
5,1,18,19,0,1
1,2,0,5,0,3
2,1,19,14,1,1
5,19,24,1,1,2
5,16,27,4,1,3
3,1,12,18,1,4
2,7,16,11,1,2
3,16,26,20,1,3
3,2,23,3,0,3
5,28,29,15,1,4
4,24,20,13,1,3
1,5,29,9,1,2
1,23,12,17,0,4
3,2,25,21,1,3
1,24,1,8,0,3
4,17,5,21,0,1
3,13,22,6,1,1
3,21,10,3,0,3
5,18,14,18,1,2
4,15,19,14,0,4
2,18,19,8,1,3
3,7,17,10,0,1
3,17,28,19,1,1
3,20,17,11,0,4
3,4,26,21,1,1
2,11,22,14,1,3
3,6,6,7,1,1
3,20,10,21,1,4
3,2,25,4,1,4
3,4,9,14,1,3
3,1,11,18,0,2
2,16,5,8,1,1
2,10,11,4,1,1
3,5,21,7,0,1
5,6,17,21,0,2
5,11,12,17,0,1
2,8,3,5,1,4
2,8,15,1,0,1
1,27,14,3,0,3
5,2,12,6,0,1
4,6,6,11,1,1
1,4,0,7,0,1
2,1,18,14,1,2
4,27,12,17,0,3
1,2,15,9,0,2
5,13,30,4,1,1
2,1,20,15,1,1
5,8,15,21,1,2
3,1,19,16,0,1
2,29,22,6,1,2
4,29,1,17,1,2
2,19,27,12,0,1
5,15,11,17,0,1
2,4,21,4,1,4
4,24,2,11,1,2
2,6,15,12,1,4
1,4,0,16,0,3
3,24,20,5,0,3
1,25,11,21,1,3
5,20,2,18,1,1
2,26,23,19,1,3
4,1,15,18,0,2
3,12,30,21,0,3
2,1,20,16,0,2
2,28,29,19,1,2
3,25,17,13,1,2
3,20,26,20,0,1
2,1,15,21,0,3
2,28,3,12,1,4
1,9,18,6,0,2
5,26,14,19,1,1
4,23,26,5,0,4
4,24,4,3,0,3
5,4,10,3,1,4
5,14,12,10,1,3
4,27,0,16,0,2
1,15,10,12,0,2
4,24,7,20,0,3
1,15,23,18,1,3
1,1,12,20,0,3
3,14,26,10,1,4
5,9,24,19,0,4
2,1,19,4,1,2
3,9,28,10,0,1
4,13,15,3,0,2
1,26,25,14,0,3
3,0,8,21,0,1
2,6,29,11,0,3
3,30,2,12,1,2
3,6,18,17,0,3
4,26,17,11,0,2
2,29,7,17,0,2
1,23,18,5,0,2
3,1,20,10,0,1
3,0,9,4,1,2
2,9,13,19,0,3
1,28,25,6,0,2
3,18,11,20,0,2
1,16,14,6,1,3
3,30,28,5,1,4
1,22,0,14,1,2
2,12,13,11,0,4
3,27,16,10,0,3
4,9,0,15,1,2
5,13,4,6,1,3
1,12,10,19,1,1
1,25,22,5,0,4
5,20,21,9,0,2
5,12,18,1,1,2
2,5,30,9,1,1
1,2,28,19,1,3
3,4,13,8,0,3
1,18,11,13,1,1
1,28,29,20,1,3
3,30,19,4,1,1
2,1,13,5,1,4
3,27,3,19,1,3
3,28,5,1,0,2
1,25,18,16,0,4
1,29,14,16,1,2
4,14,21,1,1,4
3,26,24,5,1,1
5,17,17,5,1,3
2,4,16,15,1,3
4,29,16,15,1,3
2,1,10,15,1,1
2,26,2,9,1,1
4,13,24,11,0,4
1,13,15,17,0,1
4,16,16,21,1,1
4,29,7,17,1,2
1,30,13,8,1,4
3,12,7,18,0,1
5,25,14,6,1,4
3,25,29,11,0,3
3,27,22,10,0,3
1,22,27,10,1,3
5,11,22,16,0,1
3,21,17,21,1,2
5,20,1,7,0,4
1,21,18,16,1,3
3,16,17,4,1,3
3,1,19,10,0,1
4,22,9,17,0,1
1,1,28,5,0,3
4,18,6,9,0,2
1,8,17,10,0,1
5,29,21,4,1,3
3,15,21,15,0,1
3,0,5,6,1,4
5,4,23,5,1,4
3,24,24,10,1,1
2,25,8,18,1,3
4,18,2,9,1,2
2,28,18,1,0,3
2,5,20,1,0,1
4,21,11,20,1,3
2,28,0,11,1,2
1,3,30,19,0,4
3,1,20,12,0,1
3,24,6,9,0,1
1,30,6,13,0,1
3,9,11,6,0,2
3,1,19,8,1,1
2,25,11,9,0,2
4,1,17,19,1,3
2,11,12,18,1,3
