q1,q2,q3,ppincimp,insured,ppeducat
3,0,15,20,1,3
1,29,5,9,1,1
4,15,29,5,1,4
2,29,26,1,1,2
2,0,11,13,1,1
5,14,17,13,0,4
4,24,17,6,1,1
2,0,3,9,1,1
5,7,0,13,1,1
5,23,13,16,0,2
4,6,16,3,1,4
1,28,22,8,0,3
2,15,15,15,0,1
3,9,28,18,1,3
3,8,23,8,0,3
5,19,14,7,1,3
3,0,14,8,1,2
3,2,30,17,0,2
5,19,16,14,1,3
5,8,8,4,0,2
2,0,13,12,1,3
2,20,15,20,1,3
5,19,26,15,0,4
3,2,22,20,0,2
4,0,8,21,0,1
2,4,5,3,1,2
2,1,1,4,1,2
2,25,1,1,0,4
3,20,10,10,1,2
2,25,19,4,0,2
4,20,14,13,0,2
3,20,25,2,1,1
3,17,27,11,1,3
1,2,23,13,0,3
2,1,2,6,1,1
4,0,5,20,0,2
4,28,22,8,1,4
3,9,8,7,1,4
3,23,20,3,1,4
3,15,16,2,0,3
1,27,19,6,1,3
3,18,13,12,0,4
3,0,2,10,1,2
2,0,5,6,1,2
4,28,10,10,1,4
2,11,9,7,1,4
1,26,5,19,1,4
1,2,27,8,1,3
2,1,8,10,1,2
1,24,21,9,0,2
4,28,6,14,0,3
5,25,26,9,1,3
4,18,5,9,0,2
4,18,3,14,1,1
4,23,23,3,0,3
3,6,1,20,1,3
3,15,7,14,1,3
4,11,30,10,0,3
3,23,9,2,0,4
4,11,24,11,1,3
2,1,10,11,1,2
4,2,12,21,1,1
4,11,21,4,0,1
2,3,3,9,0,2
4,7,22,2,1,4
5,0,24,12,1,1
2,0,4,2,1,1
2,0,8,1,0,4
4,9,26,1,0,3
2,1,13,12,1,1
1,17,21,1,1,1
3,0,13,14,0,2
4,20,0,13,1,3
5,14,30,16,1,3
1,30,17,7,0,2
3,13,16,19,1,4
4,17,20,6,1,3
2,1,11,12,0,2
3,11,30,15,1,1
2,0,0,9,1,3
1,0,27,20,0,3
1,9,30,16,1,4
3,0,16,17,0,3
3,13,24,12,0,1
2,24,12,8,1,4
2,1,14,12,1,4
2,6,0,18,0,2
1,7,22,9,0,3
2,1,8,2,1,1
2,1,7,14,1,3
4,11,20,19,0,4
3,0,2,19,1,3
3,29,27,8,1,2
3,14,21,9,0,3
2,5,15,4,1,1
3,0,13,12,0,2
2,8,25,3,1,1
2,23,12,5,1,1
1,1,13,5,0,1
4,5,7,14,0,2
1,1,15,21,1,2
5,17,29,11,0,4
1,25,6,4,1,3
5,18,4,13,0,2
5,29,21,8,1,2
5,8,23,17,0,4
5,28,16,4,1,3
3,0,7,10,1,2
3,2,8,13,1,4
4,0,5,17,1,2
3,0,3,7,1,3
2,0,13,2,1,1
2,1,8,6,1,1
2,1,22,16,1,2
5,16,22,8,0,2
1,4,4,6,0,4
5,4,11,7,0,4
5,12,27,13,1,2
5,21,2,11,0,2
3,20,0,18,0,2
2,7,17,11,1,3
